mintemp,temp,maxtemp,feelslike
0.26592178770949715,0.25112275449101806,0.23828696925329435,0.18302158273381303
0.292364990689013,0.2997754491017963,0.2950219619326501,0.22330935251798567
0.3441340782122905,0.34505988023952094,0.3382137628111274,0.2728057553956834
0.34860335195530723,0.37574850299401197,0.383601756954612,0.30791366906474826
0.34860335195530723,0.3581586826347306,0.3594436310395314,0.30733812949640293
0.40521415270018624,0.3922155688622755,0.3846998535871157,0.34359712230215833
0.38324022346368714,0.375,0.3645680819912152,0.34100719424460435
0.38324022346368714,0.375,0.3645680819912152,0.34100719424460435
0.3672253258845437,0.3529191616766467,0.34809663250366035,0.3179856115107914
0.3672253258845437,0.3529191616766467,0.34809663250366035,0.3179856115107914
0.3996275605214151,0.3922155688622755,0.421303074670571,0.3510791366906475
0.34860335195530723,0.37687125748503003,0.37664714494875556,0.34187050359712234
0.34860335195530723,0.37687125748503003,0.37664714494875556,0.34187050359712234
0.3858472998137803,0.4015718562874252,0.3949487554904832,0.36345323741007196
0.3858472998137803,0.4015718562874252,0.3949487554904832,0.36345323741007196
0.3858472998137803,0.38772455089820357,0.380307467057101,0.3519424460431655
0.3858472998137803,0.38772455089820357,0.380307467057101,0.3519424460431655
0.3858472998137803,0.38772455089820357,0.380307467057101,0.3519424460431655
0.4603351955307262,0.5112275449101796,0.5234260614934114,0.4564028776978418
0.49273743016759763,0.5127245508982036,0.524524158125915,0.4492086330935252
0.5925512104283053,0.6051646706586825,0.6050512445095169,0.5732374100719425
0.5720670391061452,0.6167664670658682,0.6292093704245973,0.5879136690647483
0.6,0.593188622754491,0.6043191800878478,0.5332374100719425
0.31135940409683427,0.30875748502994016,0.3129575402635432,0.2587050359712231
0.23687150837988824,0.2428892215568862,0.2452415812591509,0.20000000000000007
0.23687150837988824,0.23989520958083832,0.23828696925329435,0.2005755395683454
0.31135940409683427,0.32372754491017963,0.32174231332357256,0.27827338129496404
0.37951582867783973,0.38323353293413176,0.39128843338213765,0.3323741007194244
0.41229050279329593,0.41504491017964074,0.41654465592972184,0.36287769784172674
0.42346368715083793,0.44386227544910184,0.435212298682284,0.3686330935251799
0.4607076350093109,0.47043413173652704,0.4666910688140557,0.3962589928057555
0.42346368715083793,0.4352544910179641,0.43338213762811134,0.36661870503597127
0.42346368715083793,0.4247754491017963,0.4224011713030747,0.3637410071942446
0.3050279329608938,0.2982784431137724,0.29612005856515383,0.27165467625899287
0.3050279329608938,0.2982784431137724,0.29612005856515383,0.27165467625899287
0.42271880819366847,0.41504491017964074,0.421303074670571,0.3292086330935252
0.38621973929236486,0.3854790419161678,0.37957540263543194,0.30561151079136695
0.38621973929236486,0.3892215568862275,0.38396778916544655,0.3148201438848921
0.44357541899441333,0.4322604790419162,0.4224011713030747,0.3663309352517986
0.3214152700186219,0.32148203592814373,0.322108345534407,0.28316546762589934
0.533705772811918,0.5385479041916168,0.5468521229868228,0.44863309352518
0.45102420856610803,0.45097305389221565,0.45790629575402636,0.3798561151079137
0.41750465549348226,0.42140718562874246,0.421303074670571,0.3516546762589928
0.5232774674115455,0.5261976047904191,0.5204978038067352,0.43827338129496407
0.5351955307262569,0.5434131736526946,0.5406295754026356,0.45870503597122303
0.4607076350093109,0.46220059880239517,0.45021961932650073,0.3953956834532375
0.4584729981378025,0.4588323353293413,0.465592972181552,0.3962589928057555
0.5724394785847299,0.6044161676646705,0.5951683748169838,0.5464748201438849
0.609683426443203,0.6148952095808383,0.6024890190336749,0.5364028776978418
0.47113594040968343,0.4610778443113773,0.45278184480234257,0.4002877697841728
0.5478584729981377,0.5415419161676647,0.5263543191800879,0.46244604316546767
0.343389199255121,0.3465568862275449,0.34809663250366035,0.280863309352518
0.5076350093109869,0.50187125748503,0.49450951683748173,0.4129496402877698
0.4607076350093109,0.468562874251497,0.4626647144948755,0.4083453237410072
0.566852886405959,0.5707335329341318,0.560761346998536,0.4733812949640288
0.5351955307262569,0.564745508982036,0.5655197657393851,0.4687769784172663
0.5579143389199254,0.5467814371257486,0.5340409956076135,0.47050359712230216
0.6115456238361265,0.6107784431137725,0.5944363103953147,0.5568345323741007
0.5724394785847299,0.5999251497005987,0.5988286969253294,0.5772661870503598
0.6122905027932959,0.6235029940119762,0.6310395314787702,0.6023021582733814
0.8782122905027931,0.8806137724550899,0.8737188872620791,0.8235971223021584
0.7638733705772811,0.7698353293413175,0.7639092240117131,0.7812949640287769
0.8,0.7919161676646705,0.7756222547584188,0.8230215827338131
0.5724394785847299,0.5748502994011976,0.5699121522693997,0.4765467625899281
0.3489757914338919,0.3480538922155689,0.34187408491947296,0.30561151079136695
0.31173184357541894,0.3053892215568863,0.311493411420205,0.2627338129496404
0.27523277467411533,0.2687125748502994,0.2748901903367496,0.23453237410071948
0.38621973929236486,0.39782934131736525,0.3931185944363104,0.3447482014388489
0.3489757914338919,0.34955089820359286,0.33455344070278187,0.30388489208633096
0.39366852886405945,0.3866017964071856,0.37664714494875556,0.34417266187050366
0.42085661080074477,0.43151197604790414,0.43887262079062966,0.38676258992805757
0.6119180633147112,0.6182634730538922,0.6145680819912152,0.6164028776978417
0.6912476722532588,0.7024700598802395,0.7053440702781846,0.7188489208633094
0.6841713221601489,0.7062125748502993,0.6972913616398242,0.7551079136690647
0.7452513966480445,0.7395209580838323,0.7207174231332356,0.7274820143884891
0.6994413407821227,0.7028443113772455,0.7141288433382138,0.6926618705035972
0.4692737430167597,0.4663173652694611,0.45790629575402636,0.38762589928057556
0.3560521415270018,0.3461826347305389,0.34809663250366035,0.2972661870503598
0.30651769087523273,0.29678143712574856,0.28770131771595914,0.2705035971223022
0.38621973929236486,0.39071856287425144,0.3920204978038067,0.34992805755395695
0.4692737430167597,0.4730538922155689,0.4677891654465593,0.4195683453237411
0.5351955307262569,0.5366766467065869,0.5241581259150805,0.4733812949640288
0.5899441340782121,0.5901946107784432,0.5812591508052709,0.5858992805755396
0.5735567970204841,0.5677395209580838,0.5523426061493413,0.4710791366906475
0.541899441340782,0.5355538922155688,0.5208638360175695,0.47625899280575545
0.6841713221601489,0.6762724550898204,0.6599560761346999,0.6440287769784173
0.6513966480446927,0.657185628742515,0.6577598828696924,0.6762589928057554
0.6841713221601489,0.7058383233532936,0.6903367496339678,0.7787050359712232
0.7884543761638734,0.7863023952095808,0.7672035139092239,0.8405755395683453
0.7214152700186218,0.7103293413173654,0.6863103953147878,0.7637410071942446
0.7214152700186218,0.7204341317365269,0.7020497803806736,0.7853237410071942
0.7214152700186218,0.7470059880239522,0.732064421669107,0.8103597122302159
0.7214152700186218,0.7256736526946109,0.7137628111273793,0.7939568345323743
0.6729981378026069,0.6646706586826346,0.6775256222547583,0.6517985611510791
0.4111731843575419,0.4109281437125749,0.4242313323572476,0.36028776978417276
0.5061452513966479,0.5067365269461078,0.4985358711566618,0.4195683453237411
0.677094972067039,0.6792664670658682,0.6727672035139092,0.6132374100719425
0.6923649906890128,0.6811377245508982,0.6595900439238653,0.7179856115107915
0.49608938547486026,0.4928892215568862,0.48718887262079064,0.43625899280575553
0.49795158286778385,0.5258233532934132,0.5117130307467057,0.44316546762589937
0.6469273743016759,0.6672904191616765,0.6482430453879942,0.6115107913669066
0.6469273743016759,0.6740269461077845,0.6687408491947291,0.6621582733812951
0.7508379888268155,0.7630988023952098,0.7639092240117131,0.8040287769784175
0.795903165735568,0.7997754491017964,0.7877013177159591,0.8509352517985612
0.8778398510242085,0.8880988023952096,0.8843338213762812,0.9188489208633094
0.9839851024208566,0.9936377245508982,0.9795021961932651,1.0
0.8566108007448787,0.8547904191616765,0.8367496339677891,0.8932374100719424
0.5351955307262569,0.5407934131736527,0.5475841874084919,0.4768345323741007
0.5430167597765363,0.5351796407185629,0.5197657393850659,0.46676258992805764
0.6841713221601489,0.7099550898203594,0.6936310395314789,0.7818705035971224
0.7527001862197391,0.7612275449101796,0.756588579795022,0.8002877697841727
0.5813780260707635,0.5954341317365269,0.6178623718887262,0.5119424460431655
0.5247672253258844,0.5247005988023953,0.5292825768667644,0.446043165467626
0.5672253258845437,0.5576347305389221,0.5417276720351392,0.46330935251798566
0.7206703910614525,0.7088323353293412,0.6863103953147878,0.6771223021582734
0.8331471135940409,0.8450598802395209,0.8415080527086383,0.8857553956834533
0.9936685288640594,0.9928892215568864,0.9692532942898975,0.9994244604316548
0.982122905027933,0.9850299401197605,0.959736456808199,0.9833093525179856
0.8703910614525139,0.8809880239520959,0.8609077598828698,0.9133812949640289
0.8703910614525139,0.8675149700598802,0.8488286969253296,0.9030215827338129
0.9135940409683425,0.911676646706587,0.8989751098096632,0.9369784172661871
0.94487895716946,0.9419910179640719,0.9183748169838946,0.9602877697841729
0.7884543761638734,0.781062874251497,0.7873352855051245,0.836546762589928
0.6942271880819366,0.6848802395209582,0.6775256222547583,0.712230215827338
0.7586592178770948,0.7690868263473055,0.7569546120058563,0.827338129496403
0.7214152700186218,0.7458832335329343,0.7302342606149341,0.809496402877698
0.7754189944134076,0.7687125748502995,0.7540263543191801,0.8270503597122302
0.795903165735568,0.7911676646706588,0.7672035139092239,0.84431654676259
0.8625698324022346,0.8525449101796408,0.8316251830161052,0.8915107913669066
0.8878957169459962,0.8776197604790418,0.8605417276720353,0.8814388489208634
0.8986964618249533,0.8918413173652694,0.8649341142020499,0.921726618705036
0.9076350093109868,0.9049401197604791,0.883601756954612,0.9317985611510792
0.9121042830540036,0.911302395209581,0.8971449487554906,0.9366906474820146
0.8521415270018622,0.8544161676646708,0.8605417276720353,0.8710791366906475
0.7560521415270016,0.7833083832335329,0.8239385065885798,0.7795683453237411
0.8018621973929234,0.8008982035928144,0.7840409956076135,0.8517985611510791
0.7586592178770948,0.7687125748502995,0.7492679355783309,0.8270503597122302
0.8256983240223463,0.8424401197604791,0.8308931185944364,0.8486330935251799
0.8212290502793296,0.81624251497006,0.7931918008784773,0.8635971223021585
0.7553072625698323,0.7503742514970061,0.7401171303074672,0.8129496402877697
0.8703910614525139,0.8697604790419163,0.8469985358711567,0.9047482014388492
0.9005586592178769,0.8952095808383235,0.8733528550512444,0.9243165467625901
0.8521415270018622,0.8589071856287424,0.8469985358711567,0.8964028776978418
0.8029795158286777,0.7911676646706588,0.7873352855051245,0.8215827338129499
0.7027932960893855,0.6987275449101796,0.6896046852122988,0.7732374100719427
0.795903165735568,0.7900449101796408,0.7704978038067352,0.8434532374100719
0.797020484171322,0.7911676646706588,0.7844070278184478,0.84431654676259
0.8703910614525139,0.8880988023952096,0.8729868228404098,0.9188489208633094
0.8059590316573555,0.7934131736526945,0.773792093704246,0.8460431654676258
0.7545623836126629,0.7391467065868264,0.7133967789165447,0.80431654676259
0.8540037243947856,0.8525449101796408,0.8605417276720353,0.8915107913669066
0.8148975791433892,0.8181137724550899,0.8155197657393851,0.8650359712230217
0.8465549348230912,0.8469311377245511,0.8396778916544656,0.8871942446043167
0.7121042830540036,0.7002245508982038,0.6815519765739384,0.7743884892086331
0.6182495344506518,0.6152694610778443,0.6054172767203514,0.6474820143884892
0.5724394785847299,0.5778443113772455,0.5629575402635432,0.4788489208633093
0.6461824953445063,0.6463323353293414,0.6460468521229867,0.6874820143884892
0.668901303538175,0.6762724550898204,0.6775256222547583,0.6955395683453238
0.8126629422718807,0.8065119760479041,0.7873352855051245,0.8561151079136692
0.8674115456238358,0.8630239520958086,0.8437042459736457,0.8995683453237412
0.9117318435754189,0.9075598802395209,0.8912884333821376,0.9338129496402879
0.9072625698324019,0.9098053892215571,0.9033674963396778,0.9355395683453239
0.9076350093109868,0.9075598802395209,0.8905563689604687,0.9338129496402879
0.8640595903165735,0.8525449101796408,0.8301610541727671,0.8915107913669066
0.8223463687150836,0.8398203592814372,0.8605417276720353,0.881726618705036
0.8528864059590315,0.8454341317365269,0.8239385065885798,0.8860431654676258
0.9076350093109868,0.9083083832335329,0.8909224011713031,0.934388489208633
0.9076350093109868,0.9202844311377244,0.896046852122987,0.9435971223021583
0.8689013035381747,0.8596556886227545,0.8444363103953147,0.8969784172661871
0.8264432029795159,0.8147455089820358,0.8239385065885798,0.7988489208633095
0.8655493482309125,0.8577844311377246,0.8437042459736457,0.8955395683453239
0.8703910614525139,0.8914670658682636,0.8784773060029283,0.9214388489208635
0.9173184357541899,0.9131736526946107,0.8978770131771596,0.9128057553956835
0.8703910614525139,0.8787425149700597,0.8660322108345535,0.9116546762589929
0.8309124767225324,0.8252245508982036,0.8140556368960468,0.8705035971223022
0.7519553072625698,0.7660928143712574,0.7873352855051245,0.8250359712230216
0.8837988826815641,0.8884730538922158,0.8693265007320643,0.9191366906474822
0.94487895716946,0.9442365269461078,0.9205710102489018,0.874820143884892
0.7329608938547485,0.7301646706586825,0.718887262079063,0.704748201438849
0.6368715083798882,0.622005988023952,0.6021229868228404,0.6362589928057554
0.6160148975791433,0.6036676646706588,0.6043191800878478,0.621294964028777
0.7199255121042829,0.7125748502994013,0.6998535871156661,0.7838848920863309
0.8469273743016759,0.8413173652694611,0.8239385065885798,0.8466187050359714
0.8856610800744877,0.873502994011976,0.8484626647144948,0.9076258992805756
0.8886405959031656,0.8851047904191617,0.8649341142020499,0.8955395683453239
0.8703910614525139,0.8641467065868264,0.8422401171303076,0.9004316546762591
0.8808193668528861,0.8802395209580837,0.8605417276720353,0.9128057553956835
0.8856610800744877,0.8899700598802397,0.8729868228404098,0.9202877697841728
0.7489757914338919,0.7593562874251497,0.746705710102489,0.8198561151079137
0.8480446927374301,0.8626497005988024,0.8638360175695461,0.8992805755395684
0.7649906890130354,0.7668413173652694,0.7873352855051245,0.825611510791367
0.7594040968342644,0.7451347305389223,0.7210834553440704,0.8089208633093524
0.7214152700186218,0.7241766467065868,0.7181551976573939,0.7928057553956837
0.735195530726257,0.7346556886227545,0.7203513909224013,0.8008633093525183
0.7672253258845436,0.7698353293413175,0.7873352855051245,0.7812949640287769
0.6651769087523276,0.6586826347305389,0.6438506588579795,0.7424460431654677
0.6841713221601489,0.7163173652694611,0.7112005856515373,0.7867625899280576
0.7579143389199254,0.7492514970059881,0.7335285505124451,0.8120863309352518
0.7214152700186218,0.7282934131736528,0.7152269399707174,0.7959712230215829
0.795903165735568,0.7949101796407186,0.7701317715959004,0.8471942446043167
0.8737430167597764,0.8701347305389223,0.8502928257686677,0.9050359712230217
0.8078212290502793,0.7982784431137725,0.7752562225475841,0.8497841726618706
0.7180633147113593,0.7103293413173654,0.7141288433382138,0.782158273381295
0.7586592178770948,0.7949101796407186,0.7891654465592972,0.8471942446043167
0.863314711359404,0.8544161676646708,0.8297950219619326,0.8929496402877698
0.7757914338919925,0.7851796407185628,0.7873352855051245,0.8397122302158274
0.6491620111731842,0.6474550898203594,0.634333821376281,0.7070503597122302
0.794413407821229,0.7863023952095808,0.7873352855051245,0.8405755395683453
0.8703910614525139,0.8903443113772455,0.8682284040995607,0.9205755395683454
0.795903165735568,0.8207335329341318,0.7994143484626648,0.8670503597122302
0.7679702048417132,0.7582335329341318,0.7349926793557833,0.8189928057553958
0.6417132216014896,0.6392215568862275,0.6226207906295753,0.6877697841726619
0.8208566108007447,0.8080089820359281,0.7814787701317716,0.8572661870503596
0.8331471135940409,0.8244760479041918,0.8005124450951684,0.8699280575539569
0.8316573556797018,0.8229790419161679,0.808199121522694,0.8687769784172664
0.7586592178770948,0.7548652694610779,0.7412152269399708,0.8164028776978419
0.7586592178770948,0.7732035928143713,0.7558565153733527,0.8305035971223022
0.795903165735568,0.7960329341317364,0.7796486090775989,0.8480575539568346
0.8689013035381747,0.8607784431137725,0.838579795021962,0.8978417266187052
0.7214152700186218,0.7282934131736528,0.7155929721815519,0.7959712230215829
0.7214152700186218,0.7305389221556887,0.7170571010248903,0.7415827338129498
0.7951582867783984,0.8020209580838323,0.7847730600292826,0.7205755395683454
0.8275605214152697,0.8342065868263474,0.8199121522693995,0.7286330935251798
0.8428305400372438,0.844685628742515,0.8239385065885798,0.822158273381295
0.9076350093109868,0.9139221556886229,0.896046852122987,0.8270503597122302
0.7214152700186218,0.7320359281437127,0.7353587115666178,0.6874820143884892
0.5776536312849161,0.5879491017964072,0.6043191800878478,0.5479136690647483
0.7232774674115454,0.7391467065868264,0.7375549048316252,0.782158273381295
0.8689013035381747,0.8761227544910178,0.8605417276720353,0.8788489208633093
0.8875232774674113,0.8952095808383235,0.8773792093704245,0.9243165467625901
0.7925512104283052,0.7945359281437124,0.7873352855051245,0.8282014388489208
0.7527001862197391,0.7500000000000001,0.7437774524158125,0.8126618705035972
0.8059590316573555,0.8125000000000001,0.7935578330893118,0.8607194244604318
0.7765363128491618,0.7694610778443115,0.7613469985358712,0.8276258992805757
0.6685288640595903,0.6646706586826346,0.6508052708638359,0.7349640287769784
0.5661080074487895,0.5583832335329341,0.5398975109809665,0.463884892086331
0.533705772811918,0.5336826347305389,0.5259882869692534,0.4736690647482015
0.6104283054003723,0.6104041916167665,0.6043191800878478,0.5654676258992807
0.6394785847299813,0.6377245508982036,0.6387262079062959,0.68431654676259
0.6983240223463685,0.7151946107784432,0.7141288433382138,0.7741007194244603
0.7214152700186218,0.7376497005988024,0.7273060029282576,0.8031654676258994
0.7586592178770948,0.7829341317365272,0.7646412884333822,0.8379856115107914
0.8331471135940409,0.8255988023952098,0.8012445095168375,0.870791366906475
0.8331471135940409,0.8405688622754491,0.8169838945827232,0.8823021582733813
0.8692737430167596,0.8577844311377246,0.832723279648609,0.8955395683453239
0.8487895716945995,0.8390718562874252,0.8239385065885798,0.8811510791366909
0.795903165735568,0.81062874251497,0.7898975109809665,0.8592805755395684
0.84096834264432,0.8521706586826346,0.8396778916544656,0.8667625899280577
0.5679702048417131,0.5830838323353292,0.5856515373352855,0.587338129496403
0.5467411545623835,0.5610029940119761,0.5677159590043923,0.46589928057553964
0.49795158286778385,0.5265718562874252,0.5256222547584188,0.4693525179856116
0.6685288640595903,0.6848802395209582,0.6896046852122988,0.7608633093525182
0.7214152700186218,0.752619760479042,0.7423133235724744,0.8146762589928059
0.795903165735568,0.8061377245508982,0.7887994143484627,0.851223021582734
0.8111731843575418,0.81062874251497,0.7913616398243046,0.791654676258993
0.795903165735568,0.8080089820359281,0.7913616398243046,0.7870503597122304
0.8357541899441341,0.8334580838323352,0.8239385065885798,0.8322302158273381
0.8584729981378025,0.8577844311377246,0.8393118594436311,0.8955395683453239
0.856238361266294,0.849925149700599,0.8389458272327965,0.889496402877698
0.609683426443203,0.6205089820359281,0.6072474377745243,0.5974100719424461
0.657728119180633,0.6545658682634731,0.6409224011713031,0.5680575539568345
0.6979515828677838,0.7009730538922155,0.6863103953147878,0.5942446043165468
0.597020484171322,0.5976796407185628,0.5893118594436311,0.5458992805755396
0.6104283054003723,0.6051646706586825,0.6083455344070279,0.5473381294964029
0.5556797020484171,0.5568862275449102,0.5556368960468523,0.46273381294964033
0.6558659217877094,0.656062874251497,0.6409224011713031,0.5965467625899281
0.6208566108007447,0.6115269461077845,0.6017569546120058,0.566906474820144
0.6458100558659217,0.6526946107784432,0.6409224011713031,0.5559712230215827
0.6983240223463685,0.7129491017964072,0.7013177159590045,0.6215827338129497
0.7214152700186218,0.7432634730538922,0.7316983894582723,0.6428776978417268
0.7463687150837988,0.7541167664670659,0.7507320644216693,0.6561151079136692
0.7646182495344505,0.7728293413173654,0.7536603221083455,0.7292086330935253
0.7042830540037242,0.7163173652694611,0.7141288433382138,0.625611510791367
0.6242085661080075,0.6235029940119762,0.6270131771595902,0.5240287769784173
0.5776536312849161,0.5763473053892215,0.5728404099560762,0.4776978417266188
0.5910614525139664,0.5909431137724551,0.5750366032210834,0.5306474820143885
0.6923649906890128,0.6979790419161677,0.7141288433382138,0.6227338129496403
0.73072625698324,0.7413922155688623,0.728770131771596,0.7018705035971223
0.700558659217877,0.6976047904191617,0.6778916544655931,0.6900719424460433
0.7698324022346368,0.7735778443113773,0.7551244509516837,0.7012949640287771
0.6428305400372438,0.6590568862275449,0.6519033674963397,0.6325179856115108
0.5772811918063313,0.5741017964071856,0.5739385065885798,0.4759712230215828
0.621973929236499,0.6242514970059881,0.613103953147877,0.5458992805755396
0.6677839851024208,0.6871257485029941,0.6797218155197657,0.5916546762589928
0.6469273743016759,0.684131736526946,0.6782576866764274,0.6149640287769784
0.6785847299813779,0.6751497005988024,0.664714494875549,0.5907913669064748
0.7050279329608937,0.7028443113772455,0.7141288433382138,0.629064748201439
0.7452513966480445,0.7372754491017964,0.7507320644216693,0.7234532374100721
0.7214152700186218,0.75374251497006,0.7437774524158125,0.8155395683453238
0.6759776536312849,0.6777694610778443,0.6775256222547583,0.6517985611510791
0.4808193668528863,0.4786676646706587,0.46412884333821386,0.41669064748201434
0.6469273743016759,0.6661676646706588,0.6551976573938507,0.6489208633093526
0.735195530726257,0.7320359281437127,0.7254758418740848,0.7148201438848921
0.7586592178770948,0.7582335329341318,0.75,0.7602877697841727
0.7545623836126629,0.7544910179640719,0.7492679355783309,0.7533812949640287
0.6364990689013035,0.656062874251497,0.6650805270863835,0.6633093525179857
0.2938547486033519,0.2885479041916168,0.2968521229868229,0.26129496402877705
0.32253258845437605,0.31324850299401186,0.311493411420205,0.2633093525179857
0.38621973929236486,0.3817365269461078,0.369692532942899,0.3309352517985612
0.3787709497206704,0.37836826347305386,0.36603221083455356,0.3125179856115109
0.5031657355679702,0.5116017964071856,0.4996339677891655,0.4092086330935253
0.4931098696461824,0.5033682634730539,0.49450951683748173,0.400863309352518
0.5020484171322159,0.5093562874251497,0.5084187408491947,0.41496402877697847
0.5340782122905027,0.5385479041916168,0.531112737920937,0.44402877697841736
0.5374301675977652,0.5370508982035928,0.531112737920937,0.43827338129496407
0.4607076350093109,0.4883982035928144,0.4897510980966326,0.41755395683453245
0.5582867783985102,0.5800898203592815,0.6043191800878478,0.49956834532374106
0.5724394785847299,0.5864520958083833,0.5841874084919472,0.5176978417266188
0.5776536312849161,0.5860778443113773,0.5812591508052709,0.5096402877697842
0.5981378026070763,0.5961826347305389,0.6043191800878478,0.5125179856115109
0.5769087523277466,0.5890718562874252,0.5838213762811129,0.5122302158273382
0.5571694599627559,0.5714820359281437,0.5677159590043923,0.47395683453237414
0.5251396648044692,0.5243263473053892,0.5256222547584188,0.4454676258992806
0.5042830540037243,0.531062874251497,0.5384333821376281,0.45122302158273386
0.28566108007448787,0.2791916167664671,0.28916544655929727,0.2601438848920864
0.28566108007448787,0.2791916167664671,0.28916544655929727,0.2601438848920864
0.2744878957169459,0.2952844311377246,0.2884333821376282,0.26474820143884903
0.325512104283054,0.32260479041916157,0.31442166910688146,0.2848920863309353
0.3657355679702048,0.3633982035928144,0.3517569546120059,0.31769784172661875
0.31173184357541894,0.3289670658682634,0.3191800878477306,0.2932374100719425
0.4044692737430168,0.403443113772455,0.421303074670571,0.339568345323741
0.5284916201117318,0.532559880239521,0.5230600292825769,0.43683453237410086
0.5351955307262569,0.5531437125748503,0.548316251830161,0.4598561151079137
0.5333333333333332,0.5456586826347305,0.5571010248901904,0.46676258992805764
0.5486033519553072,0.5523952095808383,0.5556368960468523,0.45928057553956836
0.609683426443203,0.6047904191616768,0.5918740849194728,0.5726618705035972
0.609683426443203,0.6362275449101796,0.6178623718887262,0.6414388489208633
0.5597765363128491,0.5722305389221557,0.58199121522694,0.47453237410071947
0.6256983240223462,0.6182634730538922,0.609809663250366,0.5631654676258993
0.656610800744879,0.6511976047904192,0.6453147877013177,0.6115107913669066
0.3489757914338919,0.34244011976047906,0.3393118594436311,0.2941007194244605
0.12849162011173176,0.12125748502994005,0.12847730600292823,0.09956834532374104
0.19999999999999996,0.2234281437125748,0.215592972181552,0.19625899280575537
0.15046554934823086,0.14333832335329333,0.14238653001464135,0.12489208633093529
0.18770949720670382,0.19311377245508987,0.19180087847730604,0.15482014388489213
0.19999999999999996,0.21594311377245512,0.21193265007320655,0.16517985611510794
0.15270018621973924,0.15980538922155685,0.15592972181551984,0.11539568345323742
0.22830540037243952,0.2376497005988023,0.23828696925329435,0.1784172661870504
0.23500931098696465,0.23914670658682635,0.23828696925329435,0.17956834532374105
0.2927374301675978,0.3005239520958083,0.2957540263543192,0.2270503597122302
0.33891992551210426,0.343562874251497,0.34187408491947296,0.26935251798561155
0.38621973929236486,0.41205089820359275,0.40702781844802344,0.34676258992805753
0.46145251396648035,0.46070359281437123,0.45790629575402636,0.38043165467625906
0.42681564245810044,0.4307634730538922,0.42935578330893115,0.3709352517985611
0.4402234636871507,0.4330089820359282,0.4231332357247439,0.3743884892086331
0.4789571694599627,0.47979041916167664,0.49450951683748173,0.40805755395683463
0.5389199255121042,0.5404191616766467,0.5417276720351392,0.4532374100719425
0.5720670391061452,0.5913173652694611,0.5882137628111272,0.5312230215827338
0.2744878957169459,0.2881736526946108,0.2928257686676428,0.2512230215827338
0.3489757914338919,0.3514221556886228,0.3404099560761347,0.2987050359712231
0.38621973929236486,0.4176646706586826,0.4234992679355783,0.3689208633093525
0.4458100558659217,0.4468562874251496,0.45790629575402636,0.38302158273381304
0.49795158286778385,0.5052395209580839,0.49597364568081986,0.42877697841726625
0.49795158286778385,0.5213323353293413,0.5135431918008786,0.4492086330935252
0.49795158286778385,0.5243263473053892,0.5172035139092241,0.45525179856115106
0.31173184357541894,0.3196107784431138,0.31954612005856514,0.2987050359712231
0.2744878957169459,0.26833832335329333,0.267203513909224,0.25093525179856124
0.2744878957169459,0.28705089820359275,0.28367496339677906,0.2667625899280577
0.2744878957169459,0.28705089820359275,0.28367496339677906,0.2667625899280577
0.2744878957169459,0.29715568862275443,0.2917276720351391,0.27971223021582736
0.3489757914338919,0.34543413173652704,0.33235724743777456,0.3116546762589928
0.4554934823091247,0.45546407185628734,0.45790629575402636,0.3905035971223022
0.3459962756052142,0.3529191616766467,0.3846998535871157,0.3067625899280576
0.42346368715083793,0.43188622754491013,0.4264275256222548,0.3810071942446044
